reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
37,65,40,79,79,0,t,0.026450599980307743,None,0,79,79,15,88.22747540002456,,88.21476420000545,88.22747540002456,89.21284990001004,89.21284990001004,89.22874550000415,89.24587180002709,t,0.026450599980307743,None,Participant_04,001,2025-11-06_06h48.49.136,Delay Discounting,,2025.1.1,60.08709023770058,2025-11-06 06h49.07.653190 +0530,
15,35,13,80,80,0,t,0.05715310000232421,None,0,80,80,1,89.26102990002255,,89.25042590001249,89.26102990002255,90.26083920002566,90.26083920002566,90.26083920002566,90.32803319999948,t,0.05715310000232421,None,Participant_04,001,2025-11-06_06h48.49.136,Delay Discounting,,2025.1.1,60.08709023770058,2025-11-06 06h49.07.653190 +0530,
90,135,160,81,81,0,l,0.022780700004659593,None,0,81,81,39,90.34419780000462,,90.33106410002802,90.34419780000462,91.32715860000462,91.32715860000462,91.34394680001424,91.36114900000393,l,0.022780700004659593,None,Participant_04,001,2025-11-06_06h48.49.136,Delay Discounting,,2025.1.1,60.08709023770058,2025-11-06 06h49.07.653190 +0530,
78,170,37,82,82,0,t,0.04797399998642504,None,0,82,82,79,91.37764510000125,,91.36377090000315,91.37764510000125,92.36041990001104,92.36041990001104,92.37725730001694,92.41097970001283,t,0.04797399998642504,None,Participant_04,001,2025-11-06_06h48.49.136,Delay Discounting,,2025.1.1,60.08709023770058,2025-11-06 06h49.07.653190 +0530,
118,270,57,83,83,0,t,0.14380999997956678,None,0,83,83,99,92.4271124000079,,92.41386780000175,92.4271124000079,93.4117019000114,93.4117019000114,93.42836530000204,93.56084499999997,t,0.14380999997956678,None,Participant_04,001,2025-11-06_06h48.49.136,Delay Discounting,,2025.1.1,60.08709023770058,2025-11-06 06h49.07.653190 +0530,
96,215,46,84,84,0,t,0.004455100017366931,None,0,84,84,88,93.57726670001284,,93.56363320001401,93.57726670001284,94.56064730000799,94.56064730000799,94.5769729000167,94.57752520000213,t,0.004455100017366931,None,Participant_04,001,2025-11-06_06h48.49.136,Delay Discounting,,2025.1.1,60.08709023770058,2025-11-06 06h49.07.653190 +0530,
72,155,34,85,85,0,t,0.16247099998872727,None,0,85,85,76,94.59372020000592,,94.58117670001229,94.59372020000592,95.577074300003,95.577074300003,95.59385730000213,95.74380050000036,t,0.16247099998872727,None,Participant_04,001,2025-11-06_06h48.49.136,Delay Discounting,,2025.1.1,60.08709023770058,2025-11-06 06h49.07.653190 +0530,
58,82,80,86,86,0,l,0.171218699979363,None,0,86,86,23,95.75993210001616,,95.74694260000251,95.75993210001616,96.74342880002223,96.74342880002223,96.76022630001535,96.92740030001733,l,0.171218699979363,None,Participant_04,001,2025-11-06_06h48.49.136,Delay Discounting,,2025.1.1,60.08709023770058,2025-11-06 06h49.07.653190 +0530,
67,75,119,87,87,0,l,0.08969289998640306,None,0,87,87,5,96.94337720001931,,96.93022140001995,96.94337720001931,97.92670470001758,97.92670470001758,97.94337890000315,98.02721430000383,l,0.08969289998640306,None,Participant_04,001,2025-11-06_06h48.49.136,Delay Discounting,,2025.1.1,60.08709023770058,2025-11-06 06h49.07.653190 +0530,
12,25,5,88,88,0,l,0.08059400002821349,None,0,88,88,7,98.04304660001071,,98.0311398000049,98.04304660001071,99.0267259000102,99.0267259000102,99.04329350002808,99.11043920001248,l,0.08059400002821349,None,Participant_04,001,2025-11-06_06h48.49.136,Delay Discounting,,2025.1.1,60.08709023770058,2025-11-06 06h49.07.653190 +0530,
84,120,145,89,89,0,t,0.06872089998796582,None,0,89,89,36,99.12657250001212,,99.11468990001595,99.12657250001212,100.10958580000442,100.10958580000442,100.12651160001406,100.19362730000285,t,0.06872089998796582,None,Participant_04,001,2025-11-06_06h48.49.136,Delay Discounting,,2025.1.1,60.08709023770058,2025-11-06 06h49.07.653190 +0530,
84,185,40,90,90,0,t,0.08535940002184361,None,0,90,90,82,100.20982620000723,,100.19772190001095,100.20982620000723,101.19286820001435,101.19286820001435,101.20981880000909,101.29351220000535,t,0.08535940002184361,None,Participant_04,001,2025-11-06_06h48.49.136,Delay Discounting,,2025.1.1,60.08709023770058,2025-11-06 06h49.07.653190 +0530,
28,48,20,91,91,0,l,0.003742100001545623,None,0,91,91,11,101.30990700001712,,101.29754470000626,101.30990700001712,102.29310790001182,102.29310790001182,102.30957979999948,102.31009510002332,l,0.003742100001545623,None,Participant_04,001,2025-11-06_06h48.49.136,Delay Discounting,,2025.1.1,60.08709023770058,2025-11-06 06h49.07.653190 +0530,
100,225,48,92,92,0,t,0.1505720000131987,None,0,92,92,90,102.326332800003,,102.31323960001464,102.326332800003,103.30942450001021,103.30942450001021,103.32592770000338,103.47698490001494,t,0.1505720000131987,None,Participant_04,001,2025-11-06_06h48.49.136,Delay Discounting,,2025.1.1,60.08709023770058,2025-11-06 06h49.07.653190 +0530,
33,55,30,93,93,0,t,0.07743679999839514,None,0,93,93,13,103.4928959000099,,103.48102520001703,103.4928959000099,104.49247360002482,104.49247360002482,104.49247360002482,104.57620070001576,t,0.07743679999839514,None,Participant_04,001,2025-11-06_06h48.49.136,Delay Discounting,,2025.1.1,60.08709023770058,2025-11-06 06h49.07.653190 +0530,
62,86,90,94,94,0,l,0.11756750001222827,None,0,94,94,25,104.59260910001467,,104.58008430001792,104.59260910001467,105.57585040002596,105.57585040002596,105.59235920000356,105.70976350002456,l,0.11756750001222827,None,Participant_04,001,2025-11-06_06h48.49.136,Delay Discounting,,2025.1.1,60.08709023770058,2025-11-06 06h49.07.653190 +0530,
104,235,50,95,95,0,l,0.11813549997168593,None,0,95,95,92,105.72580750001362,,105.71318800002337,105.72580750001362,106.70973400000366,106.70973400000366,106.72588890002226,106.84257170002093,l,0.11813549997168593,None,Participant_04,001,2025-11-06_06h48.49.136,Delay Discounting,,2025.1.1,60.08709023770058,2025-11-06 06h49.07.653190 +0530,
98,220,47,96,96,0,l,0.09951090000686236,None,0,96,96,89,106.85895550000714,,106.84515190002276,106.85895550000714,107.84266600001138,107.84266600001138,107.85917410001275,107.94290490000276,l,0.09951090000686236,None,Participant_04,001,2025-11-06_06h48.49.136,Delay Discounting,,2025.1.1,60.08709023770058,2025-11-06 06h49.07.653190 +0530,
108,245,52,97,97,0,l,0.17044659997918643,None,0,97,97,94,107.95886990000145,,107.94638690000284,107.95886990000145,108.94198810000671,108.94198810000671,108.958846500027,109.1261490000179,l,0.17044659997918643,None,Participant_04,001,2025-11-06_06h48.49.136,Delay Discounting,,2025.1.1,60.08709023770058,2025-11-06 06h49.07.653190 +0530,
116,265,56,98,98,0,t,0.09539699999731965,None,0,98,98,98,109.14193140002317,,109.12899310002103,109.14193140002317,110.14192000002367,110.14192000002367,110.14192000002367,110.24228299999959,t,0.09539699999731965,None,Participant_04,001,2025-11-06_06h48.49.136,Delay Discounting,,2025.1.1,60.08709023770058,2025-11-06 06h49.07.653190 +0530,
11,30,7,99,99,0,t,0.0591450999781955,None,0,99,99,0,110.25853110000025,,110.24510140001075,110.25853110000025,111.24166420000256,111.24166420000256,111.25850840000203,111.30902710001101,t,0.0591450999781955,None,Participant_04,001,2025-11-06_06h48.49.136,Delay Discounting,,2025.1.1,60.08709023770058,2025-11-06 06h49.07.653190 +0530,
