thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,Target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
110,0,110,[np.float64(-0.04027777777777778)],[np.float64(0.28888888888888886)],[1],[0],[0],[1.564562699990347],['Target'],110,0,110,0,198.70578399999067,,10,198.6939282999956,198.70578399999067,198.70578399999067,0.018357900000410154,200.2586225999985,[np.float64(-0.04027777777777778)],[np.float64(0.28888888888888886)],[1],[0],[0],[1.564562699990347],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
111,0,111,[np.float64(0.4708333333333333)],[np.float64(0.17777777777777778)],[1],[0],[0],[1.565227800005232],['Target'],111,0,111,0,200.28936819999944,,10,200.27594269999827,200.28936819999944,200.28936819999944,0.0172104999946896,201.84130649999133,[np.float64(0.4708333333333333)],[np.float64(0.17777777777777778)],[1],[0],[0],[1.565227800005232],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
112,0,112,[np.float64(-0.2972222222222222)],[np.float64(0.18055555555555555)],[1],[0],[0],[1.6165258000110043],['Target'],112,0,112,0,201.8728534999973,,10,201.85791379999137,201.8728534999973,201.8728534999973,0.016505399995367043,203.47461750000366,[np.float64(-0.2972222222222222)],[np.float64(0.18055555555555555)],[1],[0],[0],[1.6165258000110043],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
113,0,113,"[np.float64(0.45416666666666666), np.float64(0.45)]","[np.float64(0.001388888888888889), np.float64(-0.018055555555555554)]","[1, 1]","[0, 0]","[0, 0]","[1.461581199997454, 1.9953963999869302]","[None, 'Target']",113,0,113,0,203.50545080000302,,10,203.4961473000003,203.50545080000302,203.50545080000302,0.02142180000373628,205.4916813000018,"[np.float64(0.45416666666666666), np.float64(0.45)]","[np.float64(0.001388888888888889), np.float64(-0.018055555555555554)]","[1, 1]","[0, 0]","[0, 0]","[1.461581199997454, 1.9953963999869302]","[None, 'Target']",ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
114,0,114,[np.float64(-0.19305555555555556)],[np.float64(0.30972222222222223)],[1],[0],[0],[1.2468728000094416],['Target'],114,0,114,0,205.52155119999952,,10,205.5104963999911,205.52155119999952,205.52155119999952,0.018678899999940768,206.75750209999387,[np.float64(-0.19305555555555556)],[np.float64(0.30972222222222223)],[1],[0],[0],[1.2468728000094416],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
115,0,115,[np.float64(0.2222222222222222)],[np.float64(0.4152777777777778)],[1],[0],[0],[1.2328634000004968],['Target'],115,0,115,0,206.78934869999648,,10,206.7744040999969,206.78934869999648,206.78934869999648,0.01680599999963306,208.0073998000007,[np.float64(0.2222222222222222)],[np.float64(0.4152777777777778)],[1],[0],[0],[1.2328634000004968],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
116,0,116,[np.float64(-0.31666666666666665)],[np.float64(0.009722222222222222)],[1],[0],[0],[1.1563981999934185],['Target'],116,0,116,0,208.03861679999682,,5,208.01641749999544,208.03861679999682,208.03861679999682,0.008903199995984323,209.1729500999936,[np.float64(-0.31666666666666665)],[np.float64(0.009722222222222222)],[1],[0],[0],[1.1563981999934185],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
117,0,117,[np.float64(-0.18472222222222223)],[np.float64(-0.39166666666666666)],[1],[0],[0],[2.075405399998999],['Target'],117,0,117,0,209.2052796999924,,5,209.18207450000045,209.2052796999924,209.2052796999924,0.009031300010974519,211.25761179999972,[np.float64(-0.18472222222222223)],[np.float64(-0.39166666666666666)],[1],[0],[0],[2.075405399998999],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
118,0,118,[np.float64(0.07361111111111111)],[np.float64(0.47638888888888886)],[1],[0],[0],[2.2983497000095667],['Target'],118,0,118,0,211.2879735000024,,10,211.27551099999982,211.2879735000024,211.2879735000024,0.017796500003896654,213.57398570000078,[np.float64(0.07361111111111111)],[np.float64(0.47638888888888886)],[1],[0],[0],[2.2983497000095667],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
119,0,119,[np.float64(-0.1638888888888889)],[np.float64(-0.21388888888888888)],[1],[0],[0],[1.6428083999926457],['Target'],119,0,119,0,213.60490789999312,,5,213.58240469999146,213.60490789999312,213.60490789999312,0.008319100001244806,215.22534360000282,[np.float64(-0.1638888888888889)],[np.float64(-0.21388888888888888)],[1],[0],[0],[1.6428083999926457],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
120,0,120,[np.float64(-0.11388888888888889)],[np.float64(0.24583333333333332)],[1],[0],[0],[1.4473521000036271],['Target'],120,0,120,0,215.25505639999756,,10,215.24262469999667,215.25505639999756,215.25505639999756,0.017184700001962483,216.6901116999943,[np.float64(-0.11388888888888889)],[np.float64(0.24583333333333332)],[1],[0],[0],[1.4473521000036271],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
121,0,121,[np.float64(-0.06111111111111111)],[np.float64(0.325)],[1],[0],[0],[1.1172302999912063],['Target'],121,0,121,0,216.7213569000014,,10,216.70806289999746,216.7213569000014,216.7213569000014,0.017836900005931966,217.82542919999105,[np.float64(-0.06111111111111111)],[np.float64(0.325)],[1],[0],[0],[1.1172302999912063],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
122,0,122,[np.float64(0.45694444444444443)],[np.float64(0.18472222222222223)],[1],[0],[0],[2.489094299991848],['Target'],122,0,122,0,217.85527539999748,,5,217.83457249999628,217.85527539999748,217.85527539999748,0.009027799998875707,220.32380499999272,[np.float64(0.45694444444444443)],[np.float64(0.18472222222222223)],[1],[0],[0],[2.489094299991848],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
123,0,123,[np.float64(0.41388888888888886)],[np.float64(-0.4652777777777778)],[1],[0],[0],[2.1971030999993673],['Target'],123,0,123,0,220.3542885999923,,10,220.3421573999949,220.3542885999923,220.3542885999923,0.01823189998685848,222.53939180000452,[np.float64(0.41388888888888886)],[np.float64(-0.4652777777777778)],[1],[0],[0],[2.1971030999993673],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
124,0,124,[np.float64(-0.12083333333333333)],[np.float64(0.2833333333333333)],[1],[0],[0],[1.581470699995407],['Target'],124,0,124,0,222.5704196000006,,10,222.5580925999966,222.5704196000006,222.5704196000006,0.018592300009913743,224.13972510000167,[np.float64(-0.12083333333333333)],[np.float64(0.2833333333333333)],[1],[0],[0],[1.581470699995407],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
125,0,125,[np.float64(0.5)],[np.float64(-0.12777777777777777)],[1],[0],[0],[1.6894768999918597],['Target'],125,0,125,0,224.1706004000007,,5,224.1494246999937,224.1706004000007,224.1706004000007,0.009593500013579614,225.83903170000121,[np.float64(0.5)],[np.float64(-0.12777777777777777)],[1],[0],[0],[1.6894768999918597],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
126,0,126,[np.float64(-0.016666666666666666)],[np.float64(-0.1597222222222222)],[1],[0],[0],[1.4143894000008004],['Target'],126,0,126,0,225.8706150999933,,10,225.85696520000056,225.8706150999933,225.8706150999933,0.017820499997469597,227.27148319999105,[np.float64(-0.016666666666666666)],[np.float64(-0.1597222222222222)],[1],[0],[0],[1.4143894000008004],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
127,0,127,[np.float64(0.08194444444444444)],[np.float64(0.08611111111111111)],[1],[0],[0],[0.9202409999998054],['Target'],127,0,127,0,227.3031050999998,,10,227.28809560000082,227.3031050999998,227.3031050999998,0.016497499993420206,228.2084826999926,[np.float64(0.08194444444444444)],[np.float64(0.08611111111111111)],[1],[0],[0],[0.9202409999998054],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
128,0,128,[np.float64(-0.38055555555555554)],[np.float64(-0.4583333333333333)],[1],[0],[0],[2.550726000001305],['Target'],128,0,128,0,228.23631239999668,,5,228.220693700001,228.23631239999668,228.23631239999668,0.012101899992558174,230.7715612000029,[np.float64(-0.38055555555555554)],[np.float64(-0.4583333333333333)],[1],[0],[0],[2.550726000001305],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
129,0,129,[np.float64(-0.20694444444444443)],[np.float64(0.24861111111111112)],[1],[0],[0],[1.98011159998714],['Target'],129,0,129,0,230.80287179999868,,10,230.791756599996,230.80287179999868,230.80287179999868,0.02012020000256598,232.77200879999145,[np.float64(-0.20694444444444443)],[np.float64(0.24861111111111112)],[1],[0],[0],[1.98011159998714],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
130,0,130,[np.float64(0.0763888888888889)],[np.float64(-0.4041666666666667)],[1],[0],[0],[2.440350100005162],['Target'],130,0,130,0,232.80290379999497,,5,232.7807846999931,232.80290379999497,232.80290379999497,0.00866439999663271,235.22126019999268,[np.float64(0.0763888888888889)],[np.float64(-0.4041666666666667)],[1],[0],[0],[2.440350100005162],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
131,0,131,[np.float64(0.041666666666666664)],[np.float64(0.2777777777777778)],[1],[0],[0],[1.4159082999976818],['Target'],131,0,131,0,235.25242779999098,,10,235.23794510000153,235.25242779999098,235.25242779999098,0.01660779998928774,236.6539816000004,[np.float64(0.041666666666666664)],[np.float64(0.2777777777777778)],[1],[0],[0],[1.4159082999976818],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
132,0,132,[np.float64(0.3819444444444444)],[np.float64(0.022222222222222223)],[1],[0],[0],[1.22519129999273],['Target'],132,0,132,0,236.6870334999985,,5,236.6626019999967,236.6870334999985,236.6870334999985,0.00851169999805279,237.88792269999976,[np.float64(0.3819444444444444)],[np.float64(0.022222222222222223)],[1],[0],[0],[1.22519129999273],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
133,0,133,[np.float64(-0.15416666666666667)],[np.float64(-0.29305555555555557)],[1],[0],[0],[1.3720833000115817],['Target'],133,0,133,0,237.9190380999935,,5,237.89871680000215,237.9190380999935,237.9190380999935,0.01070379999873694,239.2709329999925,[np.float64(-0.15416666666666667)],[np.float64(-0.29305555555555557)],[1],[0],[0],[1.3720833000115817],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
134,0,134,[np.float64(-0.10277777777777777)],[np.float64(0.004166666666666667)],[1],[0],[0],[1.0988116000080481],['Target'],134,0,134,0,239.3023119999998,,10,239.2882183000038,239.3023119999998,239.3023119999998,0.01720569998724386,240.38716129999375,[np.float64(-0.10277777777777777)],[np.float64(0.004166666666666667)],[1],[0],[0],[1.0988116000080481],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
135,0,135,[np.float64(0.1986111111111111)],[np.float64(0.17222222222222222)],[1],[0],[0],[1.4080982000014046],['Target'],135,0,135,0,240.41859079999267,,5,240.39582730000257,240.41859079999267,240.41859079999267,0.00855920001049526,241.8040583999973,[np.float64(0.1986111111111111)],[np.float64(0.17222222222222222)],[1],[0],[0],[1.4080982000014046],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
136,0,136,[np.float64(-0.4597222222222222)],[np.float64(-0.002777777777777778)],[1],[0],[0],[1.9581755999970483],['Target'],136,0,136,0,241.8350625000021,,5,241.8155989999941,241.8350625000021,241.8350625000021,0.011457699991296977,243.77391299999726,[np.float64(-0.4597222222222222)],[np.float64(-0.002777777777777778)],[1],[0],[0],[1.9581755999970483],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
137,0,137,"[np.float64(-0.0125), np.float64(-0.001388888888888889)]","[np.float64(-0.48333333333333334), np.float64(-0.44027777777777777)]","[1, 1]","[0, 0]","[0, 0]","[1.1885948999988614, 1.754624799999874]","[None, 'Target']",137,0,137,0,243.80579529999522,,5,243.78227019999758,243.80579529999522,243.80579529999522,0.008263299998361617,245.53706509999756,"[np.float64(-0.0125), np.float64(-0.001388888888888889)]","[np.float64(-0.48333333333333334), np.float64(-0.44027777777777777)]","[1, 1]","[0, 0]","[0, 0]","[1.1885948999988614, 1.754624799999874]","[None, 'Target']",ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
138,0,138,[np.float64(0.26666666666666666)],[np.float64(0.25972222222222224)],[1],[0],[0],[2.0215788999921642],['Target'],138,0,138,0,245.65216549999604,,10,245.6159306999907,245.65216549999604,245.65216549999604,0.07863600000564475,247.63765099999728,[np.float64(0.26666666666666666)],[np.float64(0.25972222222222224)],[1],[0],[0],[2.0215788999921642],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
139,0,139,[np.float64(0.027777777777777776)],[np.float64(0.31666666666666665)],[1],[0],[0],[1.2571228999877349],['Target'],139,0,139,0,247.66889939999965,,5,247.64634740000474,247.66889939999965,247.66889939999965,0.008596900006523356,248.9035942000046,[np.float64(0.027777777777777776)],[np.float64(0.31666666666666665)],[1],[0],[0],[1.2571228999877349],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
140,0,140,[np.float64(-0.3819444444444444)],[np.float64(0.022222222222222223)],[1],[0],[0],[1.291216000012355],['Target'],140,0,140,0,248.9348275999946,,5,248.9116914000042,248.9348275999946,248.9348275999946,0.00801849999697879,250.20303299999796,[np.float64(-0.3819444444444444)],[np.float64(0.022222222222222223)],[1],[0],[0],[1.291216000012355],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
141,0,141,[np.float64(0.17222222222222222)],[np.float64(0.16666666666666666)],[1],[0],[0],[1.0408877000008943],['Target'],141,0,141,0,250.23424190000514,,5,250.2119920999976,250.23424190000514,250.23424190000514,0.008878900000127032,251.25300709999283,[np.float64(0.17222222222222222)],[np.float64(0.16666666666666666)],[1],[0],[0],[1.0408877000008943],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
142,0,142,[np.float64(-0.35138888888888886)],[np.float64(0.24166666666666667)],[1],[0],[0],[1.1468155000038678],['Target'],142,0,142,0,251.2843101000035,,10,251.27262360000168,251.2843101000035,251.2843101000035,0.019558799991500564,252.4195885999943,[np.float64(-0.35138888888888886)],[np.float64(0.24166666666666667)],[1],[0],[0],[1.1468155000038678],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
143,0,143,[np.float64(0.15416666666666667)],[np.float64(-0.14583333333333334)],[1],[0],[0],[1.4066834999975981],['Target'],143,0,143,0,252.45123120000062,,5,252.42916590000095,252.45123120000062,252.45123120000062,0.009470600009080954,253.83600399999705,[np.float64(0.15416666666666667)],[np.float64(-0.14583333333333334)],[1],[0],[0],[1.4066834999975981],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
144,0,144,[np.float64(0.001388888888888889)],[np.float64(0.1361111111111111)],[1],[0],[0],[1.3476853000029223],['Target'],144,0,144,0,253.86682519999158,,10,253.8549681000004,253.86682519999158,253.86682519999158,0.018880899995565414,255.20278350000444,[np.float64(0.001388888888888889)],[np.float64(0.1361111111111111)],[1],[0],[0],[1.3476853000029223],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
145,0,145,[np.float64(0.08888888888888889)],[np.float64(-0.18194444444444444)],[1],[0],[0],[2.082095699995989],['Target'],145,0,145,0,255.23401359999843,,10,255.22162969999772,255.23401359999843,255.23401359999843,0.01874379999935627,257.30386010000075,[np.float64(0.08888888888888889)],[np.float64(-0.18194444444444444)],[1],[0],[0],[2.082095699995989],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
146,0,146,[np.float64(-0.25)],[np.float64(-0.44305555555555554)],[1],[0],[0],[1.4315817000024254],['Target'],146,0,146,0,257.33393599999545,,10,257.3207584000047,257.33393599999545,257.33393599999545,0.016797899996163324,258.75247009999293,[np.float64(-0.25)],[np.float64(-0.44305555555555554)],[1],[0],[0],[1.4315817000024254],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
147,0,147,"[np.float64(0.4638888888888889), np.float64(0.4777777777777778)]","[np.float64(0.14166666666666666), np.float64(0.15)]","[1, 1]","[0, 0]","[0, 0]","[1.4984644000069238, 3.016568000006373]","[None, 'Target']",147,0,147,0,258.78373529999226,,10,258.7696828000044,258.78373529999226,258.78373529999226,0.01711570000043139,261.78640460000315,"[np.float64(0.4638888888888889), np.float64(0.4777777777777778)]","[np.float64(0.14166666666666666), np.float64(0.15)]","[1, 1]","[0, 0]","[0, 0]","[1.4984644000069238, 3.016568000006373]","[None, 'Target']",ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
148,0,148,[np.float64(0.21944444444444444)],[np.float64(0.013888888888888888)],[1],[0],[0],[1.4323770000046352],['Target'],148,0,148,0,261.8181201999978,,10,261.8032664999919,261.8181201999978,261.8181201999978,0.01672369999869261,263.23578930000076,[np.float64(0.21944444444444444)],[np.float64(0.013888888888888888)],[1],[0],[0],[1.4323770000046352],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
149,0,149,[np.float64(-0.42916666666666664)],[np.float64(0.40694444444444444)],[1],[0],[0],[1.5742124000098556],['Target'],149,0,149,0,263.26737980000325,,5,263.2451757999952,263.26737980000325,263.26737980000325,0.009262399995350279,264.81952140000067,[np.float64(-0.42916666666666664)],[np.float64(0.40694444444444444)],[1],[0],[0],[1.5742124000098556],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
150,0,150,[np.float64(0.34305555555555556)],[np.float64(-0.2361111111111111)],[1],[0],[0],[1.3822615999961272],['Target'],150,0,150,0,264.8500952000031,,10,264.83747830000357,264.8500952000031,264.8500952000031,0.017862399996374734,266.21988409999176,[np.float64(0.34305555555555556)],[np.float64(-0.2361111111111111)],[1],[0],[0],[1.3822615999961272],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
151,0,151,[np.float64(0.21388888888888888)],[np.float64(0.3236111111111111)],[1],[0],[0],[1.4142102000041632],['Target'],151,0,151,0,266.2500585999951,,10,266.2376871000015,266.2500585999951,266.2500585999951,0.017685799990431406,267.65202670000144,[np.float64(0.21388888888888888)],[np.float64(0.3236111111111111)],[1],[0],[0],[1.4142102000041632],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
152,0,152,[np.float64(-0.12777777777777777)],[np.float64(0.37222222222222223)],[1],[0],[0],[1.224558599991724],['Target'],152,0,152,0,267.6835374999937,,5,267.66069209999114,267.6835374999937,267.6835374999937,0.008563399998820387,268.8853834000038,[np.float64(-0.12777777777777777)],[np.float64(0.37222222222222223)],[1],[0],[0],[1.224558599991724],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
153,0,153,[np.float64(-0.34305555555555556)],[np.float64(-0.016666666666666666)],[1],[0],[0],[1.7903190999932121],['Target'],153,0,153,0,268.9161844999908,,5,268.8943849999923,268.9161844999908,268.9161844999908,0.00890530001197476,270.68484469999385,[np.float64(-0.34305555555555556)],[np.float64(-0.016666666666666666)],[1],[0],[0],[1.7903190999932121],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
154,0,154,"[np.float64(-0.44027777777777777), np.float64(-0.4166666666666667)]","[np.float64(-0.2708333333333333), np.float64(-0.2652777777777778)]","[1, 1]","[0, 0]","[0, 0]","[1.2230675000027986, 1.739537500005099]","[None, 'Target']",154,0,154,0,270.71634939999785,,5,270.6943847999937,270.71634939999785,270.71634939999785,0.00945480000518728,272.4340547000029,"[np.float64(-0.44027777777777777), np.float64(-0.4166666666666667)]","[np.float64(-0.2708333333333333), np.float64(-0.2652777777777778)]","[1, 1]","[0, 0]","[0, 0]","[1.2230675000027986, 1.739537500005099]","[None, 'Target']",ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
155,0,155,[np.float64(0.48194444444444445)],[np.float64(0.28194444444444444)],[1],[0],[0],[2.0835447999997996],['Target'],155,0,155,0,272.4658975999919,,10,272.45110439999553,272.4658975999919,272.4658975999919,0.01694380000117235,274.53483190000406,[np.float64(0.48194444444444445)],[np.float64(0.28194444444444444)],[1],[0],[0],[2.0835447999997996],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
156,0,156,[np.float64(-0.2777777777777778)],[np.float64(0.44722222222222224)],[1],[0],[0],[1.5813040000066394],['Target'],156,0,156,0,274.5662719999964,,10,274.5525864999945,274.5662719999964,274.5662719999964,0.017571400007000193,276.13403289999405,[np.float64(-0.2777777777777778)],[np.float64(0.44722222222222224)],[1],[0],[0],[1.5813040000066394],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
157,0,157,[np.float64(0.1361111111111111)],[np.float64(-0.4597222222222222)],[1],[0],[0],[1.7756194000103278],['Target'],157,0,157,0,276.164881699995,,5,276.1428479000024,276.164881699995,276.164881699995,0.008699500001966953,277.9186239999981,[np.float64(0.1361111111111111)],[np.float64(-0.4597222222222222)],[1],[0],[0],[1.7756194000103278],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
158,0,158,[np.float64(-0.1527777777777778)],[np.float64(-0.2791666666666667)],[1],[0],[0],[1.4803232999984175],['Target'],158,0,158,0,277.94880489999196,,10,277.93695119999757,277.94880489999196,277.94880489999196,0.018233700000564568,279.4174503999966,[np.float64(-0.1527777777777778)],[np.float64(-0.2791666666666667)],[1],[0],[0],[1.4803232999984175],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
159,0,159,[np.float64(0.08888888888888889)],[np.float64(0.20416666666666666)],[1],[0],[0],[1.3479860000079498],['Target'],159,0,159,0,279.4487313999998,,10,279.43480410000484,279.4487313999998,279.4487313999998,0.01720069999282714,280.7829284000036,[np.float64(0.08888888888888889)],[np.float64(0.20416666666666666)],[1],[0],[0],[1.3479860000079498],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
160,0,160,[np.float64(0.1763888888888889)],[np.float64(-0.14444444444444443)],[1],[0],[0],[1.4169098999991547],['Target'],160,0,160,0,280.8153004999913,,10,280.7998821999936,280.8153004999913,280.8153004999913,0.01684430000022985,282.2169281999959,[np.float64(0.1763888888888889)],[np.float64(-0.14444444444444443)],[1],[0],[0],[1.4169098999991547],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
161,0,161,[np.float64(0.24166666666666667)],[np.float64(-0.4861111111111111)],[1],[0],[0],[1.325358200003393],['Target'],161,0,161,0,282.2484950999933,,5,282.22557660000166,282.2484950999933,282.2484950999933,0.008535200002370402,283.55107990000397,[np.float64(0.24166666666666667)],[np.float64(-0.4861111111111111)],[1],[0],[0],[1.325358200003393],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
162,0,162,[np.float64(-0.3888888888888889)],[np.float64(0.4361111111111111)],[1],[0],[0],[1.9311089000111679],['Target'],162,0,162,0,283.58112309999706,,10,283.56890759999806,283.58112309999706,283.58112309999706,0.01773160000448115,285.5001424999937,[np.float64(-0.3888888888888889)],[np.float64(0.4361111111111111)],[1],[0],[0],[1.9311089000111679],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
