reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
30,60,13,79,79,0,l,0.5368782999867108,None,0,79,79,55,117.65330940001877,,117.64119439999922,117.65330940001877,118.65289100000518,118.65289100000518,118.65289100000518,119.20259950001491,l,0.5368782999867108,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
37,65,40,80,80,0,l,0.47523380001075566,None,0,80,80,15,119.21869840001455,,119.20606960001169,119.21869840001455,120.20216990000335,120.20216990000335,120.21912829999928,120.68594510000548,l,0.47523380001075566,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
70,150,33,81,81,0,l,0.8379704999970272,None,0,81,81,75,120.70185060001677,,120.68967190000694,120.70185060001677,121.68564770001103,121.68564770001103,121.7024487000017,122.5357164000161,l,0.8379704999970272,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
98,155,180,82,82,0,l,0.8036582999920938,None,0,82,82,43,122.55160990002332,,122.54032010000083,122.55160990002332,123.5351309000107,123.5351309000107,123.55198620000738,124.35202109999955,l,0.8036582999920938,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
84,120,145,83,83,0,l,0.4882159999979194,None,0,83,83,36,124.36837500002002,,124.35542360000545,124.36837500002002,125.35198300000047,125.35198300000047,125.36893540000892,125.8527366000053,l,0.4882159999979194,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
112,255,54,84,84,0,l,0.6353616999986116,None,0,84,84,96,125.86843590001808,,125.85825210000621,125.86843590001808,126.86802170000738,126.86802170000738,126.86802170000738,127.51856560001033,l,0.6353616999986116,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
20,38,12,85,85,0,l,0.5955567999917548,None,0,85,85,9,127.53485670001828,,127.52385270001832,127.53485670001828,128.51861570001347,128.51861570001347,128.53521050000563,129.11858200002462,l,0.5955567999917548,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
76,100,125,86,86,0,t,0.01091800001449883,None,0,86,86,32,129.13446830000612,,129.12320450000698,129.13446830000612,130.11830100000952,130.11830100000952,130.13510830001906,130.1357713000034,t,0.01091800001449883,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
33,55,30,87,87,0,t,0.7763940000149887,None,0,87,87,13,130.15237150000758,,130.1394861000008,130.15237150000758,131.15138470000238,131.15138470000238,131.15138470000238,131.9346023000253,t,0.7763940000149887,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
18,32,9,88,88,0,l,0.1292925000016112,None,0,88,88,8,131.95093790002284,,131.93880930001615,131.95093790002284,132.9340952000057,132.9340952000057,132.95089130001725,133.0682859000226,l,0.1292925000016112,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
108,245,52,89,89,0,t,0.011770100012654439,None,0,89,89,94,133.08483150001848,,133.07149430000572,133.08483150001848,134.08400410000468,134.08400410000468,134.08400410000468,134.10122300000512,t,0.011770100012654439,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
116,265,56,90,90,0,l,0.2334930999786593,None,0,90,90,98,134.1173924000177,,134.10659960002522,134.1173924000177,135.10057070001494,135.10057070001494,135.1173050000216,135.33461200000602,l,0.2334930999786593,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
10,20,3,91,91,0,t,0.11383799999020994,None,0,91,91,45,135.3506435000163,,135.33827780000865,135.3506435000163,136.33394599999883,136.33394599999883,136.35058870000648,136.45100490000914,t,0.11383799999020994,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
70,94,110,92,92,0,l,0.5358553999976721,None,0,92,92,29,136.46737240001676,,136.4543928000203,136.46737240001676,137.45060310000554,137.45060310000554,137.4675575000001,138.00132350000786,l,0.5358553999976721,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
74,98,120,93,93,0,t,0.12045800001942553,None,0,93,93,31,138.01834270000109,,138.0052902000025,138.01834270000109,139.00144560000626,139.00144560000626,139.0171898000117,139.13513160002185,t,0.12045800001942553,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
86,125,150,94,94,0,l,0.5336993999953847,None,0,94,94,37,139.15049330002512,,139.1391270000022,139.15049330002512,140.1501472000091,140.1501472000091,140.1501472000091,140.68602950000786,l,0.5336993999953847,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
106,240,51,95,95,0,t,0.14032840001164004,None,0,95,95,93,140.70073950002552,,140.68965690000914,140.70073950002552,141.70066380000208,141.70066380000208,141.70066380000208,141.850560699997,t,0.14032840001164004,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
80,110,135,96,96,0,l,0.020921999996062368,None,0,96,96,34,141.8666099999973,,141.85563659999752,141.8666099999973,142.85060130001511,142.85060130001511,142.86734700002125,142.88523559999885,l,0.020921999996062368,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
118,270,57,97,97,0,l,0.296099500003038,None,0,97,97,99,142.9009253999975,,142.8888615000178,142.9009253999975,143.9001438000123,143.9001438000123,143.9001438000123,144.20136630002526,l,0.296099500003038,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
49,60,89,98,98,0,l,1.0507437999767717,None,0,98,98,4,144.21741540002404,,144.20641660000547,144.21741540002404,145.20052890002262,145.20052890002262,145.21776240001782,146.26758400001563,l,1.0507437999767717,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
82,180,39,99,99,0,t,0.1900722999998834,None,0,99,99,81,146.2835289000068,,146.27314640002442,146.2835289000068,147.2673752999981,147.2673752999981,147.283749299997,147.4678429000196,t,0.1900722999998834,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
