thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,Target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
182,0,182,[np.float64(-0.07361111111111111)],[np.float64(0.1875)],[1],[0],[0],[1.3083990000013728],['Target'],182,0,182,0,315.2825787000038,,5,315.2607025999969,315.2825787000038,315.2825787000038,0.008433700000750832,316.5692421999993,[np.float64(-0.07361111111111111)],[np.float64(0.1875)],[1],[0],[0],[1.3083990000013728],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
183,0,183,[np.float64(0.48055555555555557)],[np.float64(-0.3527777777777778)],[1],[0],[0],[1.721474500001932],['Target'],183,0,183,0,316.59948019999865,,5,316.580492699999,316.59948019999865,316.59948019999865,0.011165900003106799,318.30213730000105,[np.float64(0.48055555555555557)],[np.float64(-0.3527777777777778)],[1],[0],[0],[1.721474500001932],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
184,0,184,[np.float64(-0.03888888888888889)],[np.float64(-0.15833333333333333)],[1],[0],[0],[2.074339600003441],['Target'],184,0,184,0,318.33250569999655,,5,318.31073040000047,318.33250569999655,318.33250569999655,0.008515100002114195,320.3852382999976,[np.float64(-0.03888888888888889)],[np.float64(-0.15833333333333333)],[1],[0],[0],[2.074339600003441],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
185,0,185,[np.float64(-0.3875)],[np.float64(-0.1388888888888889)],[1],[0],[0],[1.4055502000046545],['Target'],185,0,185,0,320.41662540000107,,5,320.3963919000016,320.41662540000107,320.41662540000107,0.011053800000809133,321.80214590000105,[np.float64(-0.3875)],[np.float64(-0.1388888888888889)],[1],[0],[0],[1.4055502000046545],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
186,0,186,[np.float64(-0.04583333333333333)],[np.float64(0.22777777777777777)],[1],[0],[0],[1.4558844000057434],['Target'],186,0,186,0,321.8323773000011,,5,321.81246130000363,321.8323773000011,321.8323773000011,0.010213999994448386,323.2685120000024,[np.float64(-0.04583333333333333)],[np.float64(0.22777777777777777)],[1],[0],[0],[1.4558844000057434],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
187,0,187,[np.float64(0.006944444444444444)],[np.float64(0.3611111111111111)],[1],[0],[0],[1.09560600000259],['Target'],187,0,187,0,323.31649689999904,,10,323.2899279999983,323.31649689999904,323.31649689999904,0.021300699998391792,324.3857244000028,[np.float64(0.006944444444444444)],[np.float64(0.3611111111111111)],[1],[0],[0],[1.09560600000259],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
188,0,188,"[np.float64(0.006944444444444444), np.float64(-0.06111111111111111)]","[np.float64(0.3611111111111111), np.float64(-0.24166666666666667)]","[1, 1]","[0, 0]","[0, 0]","[0.3374517999982345, 1.6033519999982673]","[None, 'Target']",188,0,188,0,324.4152946999966,,5,324.39745969999785,324.4152946999966,324.4152946999966,0.011597400000027847,326.0009627000036,"[np.float64(0.006944444444444444), np.float64(-0.06111111111111111)]","[np.float64(0.3611111111111111), np.float64(-0.24166666666666667)]","[1, 1]","[0, 0]","[0, 0]","[0.3374517999982345, 1.6033519999982673]","[None, 'Target']",TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
189,0,189,[np.float64(0.2902777777777778)],[np.float64(0.43333333333333335)],[1],[0],[0],[1.5244979999988573],['Target'],189,0,189,0,326.0505527999994,,10,326.0263550000018,326.0505527999994,326.0505527999994,0.02526900000520982,327.55101950000244,[np.float64(0.2902777777777778)],[np.float64(0.43333333333333335)],[1],[0],[0],[1.5244979999988573],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
190,0,190,[np.float64(0.425)],[np.float64(0.13055555555555556)],[1],[0],[0],[1.3124654999992345],['Target'],190,0,190,0,327.5989552000028,,10,327.5724924000024,327.5989552000028,327.5989552000028,0.021315900004992727,328.8851136000012,[np.float64(0.425)],[np.float64(0.13055555555555556)],[1],[0],[0],[1.3124654999992345],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
191,0,191,[np.float64(-0.45555555555555555)],[np.float64(-0.4652777777777778)],[1],[0],[0],[2.1385593000013614],['Target'],191,0,191,0,328.91488099999697,,5,328.89496119999967,328.91488099999697,328.91488099999697,0.009735599996929523,331.03369389999716,[np.float64(-0.45555555555555555)],[np.float64(-0.4652777777777778)],[1],[0],[0],[2.1385593000013614],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
192,0,192,"[np.float64(0.05277777777777778), np.float64(0.05694444444444444)]","[np.float64(-0.4444444444444444), np.float64(-0.4486111111111111)]","[1, 1]","[0, 0]","[0, 0]","[1.3295043000034639, 2.229519699998491]","[None, 'Target']",192,0,192,0,331.0689631999994,,10,331.05354179999995,331.0689631999994,331.0689631999994,0.019770499995502178,333.2831975000008,"[np.float64(0.05277777777777778), np.float64(0.05694444444444444)]","[np.float64(-0.4444444444444444), np.float64(-0.4486111111111111)]","[1, 1]","[0, 0]","[0, 0]","[1.3295043000034639, 2.229519699998491]","[None, 'Target']",TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
193,0,193,[np.float64(-0.07916666666666666)],[np.float64(-0.4166666666666667)],[1],[0],[0],[1.3917402000006405],['Target'],193,0,193,0,333.315004600001,,5,333.2925363000031,333.315004600001,333.315004600001,0.009224299996276386,334.68441509999684,[np.float64(-0.07916666666666666)],[np.float64(-0.4166666666666667)],[1],[0],[0],[1.3917402000006405],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
194,0,194,[np.float64(-0.18055555555555555)],[np.float64(-0.044444444444444446)],[1],[0],[0],[1.1460348000036902],['Target'],194,0,194,0,334.71415569999954,,10,334.7035898999966,334.71415569999954,334.71415569999954,0.01908259999618167,335.84977790000266,[np.float64(-0.18055555555555555)],[np.float64(-0.044444444444444446)],[1],[0],[0],[1.1460348000036902],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
195,0,195,[np.float64(-0.35833333333333334)],[np.float64(-0.07777777777777778)],[1],[0],[0],[1.0372576000008848],['Target'],195,0,195,0,335.88116029999946,,5,335.8622774999967,335.88116029999946,335.88116029999946,0.012386800000967924,336.8997118999978,[np.float64(-0.35833333333333334)],[np.float64(-0.07777777777777778)],[1],[0],[0],[1.0372576000008848],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
196,0,196,[np.float64(0.013888888888888888)],[np.float64(0.19722222222222222)],[1],[0],[0],[1.424898999997822],['Target'],196,0,196,0,336.9308478000021,,5,336.90812529999675,336.9308478000021,336.9308478000021,0.008325999995577149,338.3331521,[np.float64(0.013888888888888888)],[np.float64(0.19722222222222222)],[1],[0],[0],[1.424898999997822],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
197,0,197,[np.float64(-0.4125)],[np.float64(0.022222222222222223)],[1],[0],[0],[2.1332142999963253],['Target'],197,0,197,0,338.3642747999984,,10,338.35054220000166,338.3642747999984,338.3642747999984,0.01730130000214558,340.48390810000274,[np.float64(-0.4125)],[np.float64(0.022222222222222223)],[1],[0],[0],[2.1332142999963253],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
198,0,198,[np.float64(0.29444444444444445)],[np.float64(-0.20277777777777778)],[1],[0],[0],[1.0597368999951868],['Target'],198,0,198,0,340.53113080000185,,10,340.507420599999,340.53113080000185,340.53113080000185,0.023387799999909475,341.56732719999854,[np.float64(0.29444444444444445)],[np.float64(-0.20277777777777778)],[1],[0],[0],[1.0597368999951868],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
199,0,199,[np.float64(-0.49444444444444446)],[np.float64(0.49583333333333335)],[1],[0],[0],[1.8230668999967747],['Target'],199,0,199,0,341.59728429999814,,5,341.5772579999975,341.59728429999814,341.59728429999814,0.009812399999646004,343.40049739999813,[np.float64(-0.49444444444444446)],[np.float64(0.49583333333333335)],[1],[0],[0],[1.8230668999967747],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
