thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,Target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
72,0,72,[np.float64(-0.4125)],[np.float64(-0.19722222222222222)],[1],[0],[0],[1.2370372000004863],['Target'],72,0,72,0,121.20528159999958,,10,121.18632629999775,121.20528159999958,121.20528159999958,0.030255299992859364,122.42356499999732,[np.float64(-0.4125)],[np.float64(-0.19722222222222222)],[1],[0],[0],[1.2370372000004863],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
73,0,73,[np.float64(-0.04861111111111111)],[np.float64(-0.4583333333333333)],[1],[0],[0],[1.2154280999966431],['Target'],73,0,73,0,122.45390579999366,,5,122.44087369999761,122.45390579999366,122.45390579999366,0.017138799994427245,123.65649049999774,[np.float64(-0.04861111111111111)],[np.float64(-0.4583333333333333)],[1],[0],[0],[1.2154280999966431],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
74,0,74,[np.float64(0.008333333333333333)],[np.float64(-0.43333333333333335)],[1],[0],[0],[1.1513099000003422],['Target'],74,0,74,0,123.70430399999896,,10,123.67591639999591,123.70430399999896,123.70430399999896,0.019342999999935273,124.82744090000051,[np.float64(0.008333333333333333)],[np.float64(-0.43333333333333335)],[1],[0],[0],[1.1513099000003422],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
75,0,75,[np.float64(0.38472222222222224)],[np.float64(-0.125)],[1],[0],[0],[1.6595690000031027],['Target'],75,0,75,0,124.88870679999673,,10,124.86278839999432,124.88870679999673,124.88870679999673,0.035153600001649465,126.52255989999685,[np.float64(0.38472222222222224)],[np.float64(-0.125)],[1],[0],[0],[1.6595690000031027],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
76,0,76,[np.float64(0.43333333333333335)],[np.float64(0.1361111111111111)],[1],[0],[0],[1.1706589000023087],['Target'],76,0,76,0,126.55352409999614,,5,126.53513389999716,126.55352409999614,126.55352409999614,0.012459199999284465,127.70595379999577,[np.float64(0.43333333333333335)],[np.float64(0.1361111111111111)],[1],[0],[0],[1.1706589000023087],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
77,0,77,[np.float64(0.3625)],[np.float64(0.2708333333333333)],[1],[0],[0],[1.408032400002412],['Target'],77,0,77,0,127.7366619999957,,5,127.71587439999712,127.7366619999957,127.7366619999957,0.009835600001679268,129.1241144999949,[np.float64(0.3625)],[np.float64(0.2708333333333333)],[1],[0],[0],[1.408032400002412],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
78,0,78,[np.float64(0.3958333333333333)],[np.float64(0.23333333333333334)],[1],[0],[0],[1.287412800003949],['Target'],78,0,78,0,129.1533760999955,,5,129.13549570000032,129.1533760999955,129.1533760999955,0.011227999995753635,130.4230733000004,[np.float64(0.3958333333333333)],[np.float64(0.23333333333333334)],[1],[0],[0],[1.287412800003949],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
79,0,79,[np.float64(0.06111111111111111)],[np.float64(0.23055555555555557)],[1],[0],[0],[1.4086740000057034],['Target'],79,0,79,0,130.47037499999715,,10,130.44654729999456,130.47037499999715,130.47037499999715,0.023382999999739695,131.8554115999941,[np.float64(0.06111111111111111)],[np.float64(0.23055555555555557)],[1],[0],[0],[1.4086740000057034],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
80,0,80,[np.float64(-0.18333333333333332)],[np.float64(0.4486111111111111)],[1],[0],[0],[1.2699394000010216],['Target'],80,0,80,0,131.88630739999644,,5,131.87093439999444,131.88630739999644,131.88630739999644,0.015377800002170261,133.14109089999693,[np.float64(-0.18333333333333332)],[np.float64(0.4486111111111111)],[1],[0],[0],[1.2699394000010216],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
81,0,81,[np.float64(-0.19444444444444445)],[np.float64(0.2222222222222222)],[1],[0],[0],[1.4804615000030026],['Target'],81,0,81,0,133.20409999999538,,10,133.17449909999414,133.20409999999538,133.20409999999538,0.033281000003626104,134.65516179999395,[np.float64(-0.19444444444444445)],[np.float64(0.2222222222222222)],[1],[0],[0],[1.4804615000030026],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
82,0,82,[np.float64(-0.19305555555555556)],[np.float64(0.4041666666666667)],[1],[0],[0],[1.4071524000028148],['Target'],82,0,82,0,134.70348169999488,,10,134.68219079999835,134.70348169999488,134.70348169999488,0.026890999994066078,136.0895315999951,[np.float64(-0.19305555555555556)],[np.float64(0.4041666666666667)],[1],[0],[0],[1.4071524000028148],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
83,0,83,[np.float64(-0.059722222222222225)],[np.float64(-0.19027777777777777)],[1],[0],[0],[1.312051100001554],['Target'],83,0,83,0,136.13827769999625,,5,136.10932459999458,136.13827769999625,136.13827769999625,0.019656399999803398,137.42160239999794,[np.float64(-0.059722222222222225)],[np.float64(-0.19027777777777777)],[1],[0],[0],[1.312051100001554],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
84,0,84,[np.float64(0.3263888888888889)],[np.float64(0.40694444444444444)],[1],[0],[0],[1.5592243999999482],['Target'],84,0,84,0,137.4695614999946,,10,137.44608669999434,137.4695614999946,137.4695614999946,0.02438780000375118,139.0054930999977,[np.float64(0.3263888888888889)],[np.float64(0.40694444444444444)],[1],[0],[0],[1.5592243999999482],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
85,0,85,[np.float64(-0.1361111111111111)],[np.float64(0.35)],[1],[0],[0],[1.4867717000015546],['Target'],85,0,85,0,139.035467099995,,5,139.01771239999653,139.035467099995,139.035467099995,0.012053099999320693,140.50465070000064,[np.float64(-0.1361111111111111)],[np.float64(0.35)],[1],[0],[0],[1.4867717000015546],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
