delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.1,1000.0,exp,112,4,9,space,0.016576500001974637,None,,1,[0.5187846000007994],[0.5187982999996166],9,4,112,3,276.2286047000016,,276.21268000000055,276.2286047000016,277.21163920000254,277.21163920000254,277.22834760000114,277.2287952000006,space,0.016576500001974637,None,277.22936670000126,277.3285074666676,277.6441866000023,277.62925010000254,277.6296628000018,277.6441866000023,277.6441866000023,277.6441866000023,278.16343100000086,,1,[0.5187846000007994],[0.5187982999996166],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.7,1000.0,exp,113,5,9,space,0.5535702999986825,None,,1,[0.1496545000009064],[0.14966410000124597],9,5,113,11,278.17898760000026,,278.16379810000217,278.17898760000026,279.17811770000117,279.17811770000117,279.1951330000011,279.7456553000011,space,0.5535702999986825,None,279.7462613000025,280.4450644666688,280.7777348000018,280.7466753000008,280.7470565000003,280.7777348000018,280.7777348000018,280.7777348000018,280.9277089000025,,1,[0.1496545000009064],[0.14966410000124597],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.1,1000.0,exp,114,6,9,space,0.2558281999990868,None,,1,[0.4849123999993026],[0.4849194999987958],9,6,114,9,280.9447270000019,,280.92795000000115,280.9447270000019,281.92766699999993,281.92766699999993,281.9445759000009,282.19524029999957,space,0.2558281999990868,None,282.19614750000255,282.3109750666665,282.6265983000012,282.6107766000023,282.61121040000216,282.6265983000012,282.6265983000012,282.6265983000012,283.11180980000063,,1,[0.4849123999993026],[0.4849194999987958],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.1,400.0,unexp,115,7,9,space,0.03367179999986547,None,,1,[0.40202339999814285],[0.4020297999995819],9,7,115,0,283.1273164000013,,283.11199710000074,283.1273164000013,284.1108576000006,284.1108576000006,284.12739870000223,284.16193589999966,space,0.03367179999986547,None,284.1624974000006,284.2773408666692,284.59255140000096,284.5739218000017,284.5743446000015,284.59255140000096,284.59255140000096,284.59255140000096,284.9948097000015,,1,[0.40202339999814285],[0.4020297999995819],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.1,1000.0,exp,116,8,9,space,0.388588300000265,None,,1,[0.48493729999972857],[0.4849466999985452],9,8,116,6,285.0106718999996,,284.99498680000033,285.0106718999996,286.0105543999998,286.0105543999998,286.0105543999998,286.4108434000009,space,0.388588300000265,None,286.4119565000001,286.5101712666658,286.825983499999,286.80707320000147,286.80783710000105,286.825983499999,286.825983499999,286.825983499999,287.3112346000016,,1,[0.48493729999972857],[0.4849466999985452],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.7,400.0,unexp,117,9,9,space,0.43819079999957466,None,,1,[0.15305760000046575],[0.1530726000019058],9,9,117,2,287.3263861000014,,287.311439000001,287.3263861000014,288.31027879999965,288.31027879999965,288.32725100000243,288.76044390000243,space,0.43819079999957466,None,288.7609267000007,289.45976346666816,289.7758909000004,289.75868120000086,289.75915349999923,289.7758909000004,289.7758909000004,289.7758909000004,289.92940100000123,,1,[0.15305760000046575],[0.1530726000019058],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.4,1000.0,exp,118,10,9,space,0.15857429999960004,None,,1,[0.24858640000093146],[0.24859270000160905],9,10,118,7,289.94355670000004,,289.92969509999966,289.94355670000004,290.94372040000235,290.94372040000235,290.94372040000235,291.1102549000025,space,0.15857429999960004,None,291.11103530000037,291.5094480666669,291.8293087999991,291.80756060000203,291.8078936999991,291.8293087999991,291.8293087999991,291.8293087999991,292.07818490000136,,1,[0.24858640000093146],[0.24859270000160905],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.7,1000.0,exp,119,11,9,space,0.12933110000085435,None,,1,[0.09966290000011213],[0.09968010000011418],9,11,119,8,292.0934035999999,,292.0783819999997,292.0934035999999,293.0939337000018,293.0939337000018,293.0939337000018,293.2281111000011,space,0.12933110000085435,None,293.2290568999997,293.92727566666895,294.2600609000001,294.2279808000021,294.22837020000225,294.2600609000001,294.2600609000001,294.2600609000001,294.3602161000017,,1,[0.09966290000011213],[0.09968010000011418],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.7,1000.0,exp,120,0,10,space,0.18346269999892684,None,,1,[0.06876370000099996],[0.06877520000125514],10,0,120,8,294.37630940000236,,294.3605105000024,294.37630940000236,295.37902830000166,295.37902830000166,295.37902830000166,295.5640934000003,space,0.18346269999892684,None,295.56511930000124,296.27578886666765,296.5916623000012,296.5776681000025,296.5781458999991,296.5916623000012,296.5916623000012,296.5916623000012,296.66083770000114,,1,[0.06876370000099996],[0.06877520000125514],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.7,1000.0,exp,121,1,10,space,0.061799899998732144,None,,1,[0.08536649999950896],[0.08538140000018757],10,1,121,5,296.67725079999946,,296.66115990000253,296.67725079999946,297.6769892000011,297.6769892000011,297.6939175000007,297.74371450000035,space,0.061799899998732144,None,297.74457489999986,298.4443917666688,298.77498249999917,298.7471833000018,298.74773650000134,298.77498249999917,298.77498249999917,298.77498249999917,298.8608600000007,,1,[0.08536649999950896],[0.08538140000018757],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.7,1000.0,exp,122,2,10,space,0.048054799997771624,None,,1,[0.0690601999995124],[0.06907409999985248],10,2,122,11,298.8759515999991,,298.86112219999995,298.8759515999991,299.8756355000005,299.8756355000005,299.8756355000005,299.9270073000007,space,0.048054799997771624,None,299.9278707000012,300.62657396666714,300.9590038999995,300.92923410000003,300.9296162999999,300.9590038999995,300.9590038999995,300.9590038999995,301.0284492999999,,1,[0.0690601999995124],[0.06907409999985248],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.1,1000.0,exp,123,3,10,space,0.0991805999983626,None,,1,[0.7343460999982199],[0.734356500001013],10,3,123,3,301.04268199999933,,301.02869049999936,301.04268199999933,302.0421165000007,302.0421165000007,302.0421165000007,302.1432640000021,space,0.0991805999983626,None,302.14389700000174,302.2427710666673,302.5584359000022,302.5407535000013,302.5411211999999,302.5584359000022,302.5584359000022,302.5584359000022,303.29307940000217,,1,[0.7343460999982199],[0.734356500001013],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.4,400.0,unexp,124,4,10,space,0.9277723000013793,None,,1,[0.36826290000317385],[0.3682778000002145],10,4,124,1,303.30903110000145,,303.29334440000093,303.30903110000145,304.29241710000133,304.29241710000133,304.3094165000002,305.2268287000006,space,0.9277723000013793,None,305.22783600000184,305.6259161666678,305.94120979999934,305.9225058000011,305.9229785000025,305.94120979999934,305.94120979999934,305.94120979999934,306.3098021000005,,1,[0.36826290000317385],[0.3682778000002145],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.4,1000.0,exp,125,5,10,space,0.48910109999997076,None,,1,[0.36651659999915864],[0.36653080000178306],10,5,125,10,306.3250541000016,,306.31005189999996,306.3250541000016,307.3248330999995,307.3248330999995,307.3248330999995,307.8258664999994,space,0.48910109999997076,None,307.8264918999994,308.24202226666625,308.57573290000073,308.5450474999998,308.54544760000135,308.57573290000073,308.57573290000073,308.57573290000073,308.9426811000012,,1,[0.36651659999915864],[0.36653080000178306],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.1,1000.0,exp,126,6,10,space,0.6921851999977662,None,,1,[0.5493733000002976],[0.5493829000006372],10,6,126,6,308.9595224000004,,308.94293480000124,308.9595224000004,309.94295950000014,309.94295950000014,309.9589445999991,310.6419977000005,space,0.6921851999977662,None,310.64269740000236,310.7580947666686,311.0917171000001,311.0636559000013,311.06402920000255,311.0917171000001,311.0917171000001,311.0917171000001,311.6414246000022,,1,[0.5493733000002976],[0.5493829000006372],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.4,1000.0,exp,127,7,10,space,0.30220870000266586,None,,1,[0.2845166999977664],[0.2845250999998825],10,7,127,4,311.6580212000008,,311.641690299999,311.6580212000008,312.64075740000044,312.64075740000044,312.6577596999996,312.9584532000008,space,0.30220870000266586,None,312.9590695000006,313.35923166666566,313.67410890000247,313.6557915000012,313.65618000000177,313.67410890000247,313.67410890000247,313.67410890000247,313.9589253000013,,1,[0.2845166999977664],[0.2845250999998825],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.1,400.0,unexp,128,8,10,space,0.2754475999972783,None,,1,[0.7688359000021592],[0.7688533000000461],10,8,128,0,313.9751834000017,,313.9591811999999,313.9751834000017,314.9743144000022,314.9743144000022,314.990983300002,315.25775240000075,space,0.2754475999972783,None,315.2583684000019,315.35783366666897,315.69028400000025,315.6591236999993,315.6595058999992,315.69028400000025,315.69028400000025,315.69028400000025,316.45969940000214,,1,[0.7688359000021592],[0.7688533000000461],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.4,1000.0,exp,129,9,10,space,0.33252899999934016,None,,1,[0.3347721999998612],[0.33478029999969294],10,9,129,7,316.47526070000094,,316.46014579999974,316.47526070000094,317.4746692000008,317.4746692000008,317.4910080000009,317.8082123000022,space,0.33252899999934016,None,317.80885350000244,318.2087162666687,318.52313309999954,318.5065276000023,318.5070560999993,318.52313309999954,318.52313309999954,318.52313309999954,318.8582180000012,,1,[0.3347721999998612],[0.33478029999969294],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.7,400.0,unexp,130,10,10,space,0.22833540000283392,None,,1,[0.18436239999937243],[0.18437080000148853],10,10,130,2,318.87418360000083,,318.85847529999955,318.87418360000083,319.8576329999996,319.8576329999996,319.87445610000213,320.0911911000003,space,0.22833540000283392,None,320.09175550000145,320.8070609666686,321.1235345000023,321.1024438000022,321.1029621000016,321.1235345000023,321.1235345000023,321.1235345000023,321.3082125000001,,1,[0.18436239999937243],[0.18437080000148853],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.1,1000.0,exp,131,11,10,space,0.27073790000213194,None,,1,[0.6826962999984971],[0.6827077999987523],10,11,131,9,321.3241142000006,,321.3084654000013,321.3241142000006,322.32331390000036,322.32331390000036,322.32331390000036,322.6072985999999,space,0.27073790000213194,None,322.6079974999993,322.7077960666686,323.0412820999991,323.01146860000154,323.01200940000126,323.0412820999991,323.0412820999991,323.0412820999991,323.7243851000021,,1,[0.6826962999984971],[0.6827077999987523],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.7,1000.0,exp,132,0,11,space,0.17100009999921895,None,,1,[0.1348007000015059],[0.13481049999973038],11,0,132,5,323.74037600000156,,323.7246472000006,323.74037600000156,324.7398874999999,324.7398874999999,324.7398874999999,324.92398310000135,space,0.17100009999921895,None,324.9245857999995,325.6235959666667,325.9391405000024,325.92187019999983,325.9222809999992,325.9391405000024,325.9391405000024,325.9391405000024,326.07425010000225,,1,[0.1348007000015059],[0.13481049999973038],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.1,1000.0,exp,133,1,11,space,0.1937285999993037,None,,1,[0.40173370000047726],[0.4017490000005637],11,1,133,3,326.08959440000035,,326.07449389999965,326.08959440000035,327.08967380000104,327.08967380000104,327.08967380000104,327.29016649999903,space,0.1937285999993037,None,327.29078850000224,327.39034236666726,327.7230961999994,327.69004250000216,327.6904248999999,327.7230961999994,327.7230961999994,327.7230961999994,328.1251835000003,,1,[0.40173370000047726],[0.4017490000005637],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.7,1000.0,exp,134,2,11,space,0.26941010000155075,None,,1,[0.28455810000014026],[0.28456659999937983],11,2,134,8,328.139427099999,,328.1254408999994,328.139427099999,329.13974470000176,329.13974470000176,329.13974470000176,329.4236636000023,space,0.26941010000155075,None,329.4242656999995,330.1229137666671,330.4389016999994,330.42153250000047,330.42191770000136,330.4389016999994,330.4389016999994,330.4389016999994,330.72377250000136,,1,[0.28455810000014026],[0.28456659999937983],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.4,1000.0,exp,135,3,11,space,0.05711599999995087,None,,1,[0.30181500000253436],[0.30182410000270465],11,3,135,4,330.73979340000005,,330.72402689999944,330.73979340000005,331.739261900002,331.739261900002,331.739261900002,331.80616590000136,space,0.05711599999995087,None,331.80681679999907,332.2065086666664,332.52139539999916,332.5053700999997,332.5057401000013,332.52139539999916,332.52139539999916,332.52139539999916,332.823507000001,,1,[0.30181500000253436],[0.30182410000270465],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.1,1000.0,exp,136,4,11,space,0.2595374000011361,None,,1,[0.5311362000029476],[0.5311443000027793],11,4,136,9,332.8396575000006,,332.82374940000227,332.8396575000006,333.82276959999945,333.82276959999945,333.83890959999917,334.0891382000009,space,0.2595374000011361,None,334.0897350000014,334.1898017666683,334.52424600000086,334.4900680999999,334.4906805999999,334.52424600000086,334.52424600000086,334.52424600000086,335.05572360000224,,1,[0.5311362000029476],[0.5311443000027793],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.7,400.0,unexp,137,5,11,space,0.09771869999894989,None,,1,[0.31978979999985313],[0.3197982999990927],11,5,137,2,335.07313599999907,,335.055961500002,335.07313599999907,336.0593871000019,336.0593871000019,336.0758870999998,336.1729106999992,space,0.09771869999894989,None,336.1738340000011,336.8728164666684,337.2040725000006,337.1756067999995,337.17596440000125,337.2040725000006,337.2040725000006,337.2040725000006,337.5242199000022,,1,[0.31978979999985313],[0.3197982999990927],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.4,1000.0,exp,138,6,11,space,0.012363900001219008,None,,1,[0.2671872999999323],[0.26720019999993383],11,6,138,10,337.5395242000013,,337.524472699999,337.5395242000013,338.53895230000126,338.53895230000126,338.53895230000126,338.5561732000024,space,0.012363900001219008,None,338.5567427999995,338.95524086666796,339.28860580000037,339.25716210000246,339.25755109999955,339.28860580000037,339.28860580000037,339.28860580000037,339.5562045000006,,1,[0.2671872999999323],[0.26720019999993383],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.1,1000.0,exp,139,7,11,space,0.19035929999881773,None,,1,[0.4848578999990423],[0.48487769999701413],11,7,139,6,339.5720631000004,,339.5564587000008,339.5720631000004,340.5714775000015,340.5714775000015,340.5714775000015,340.772911,space,0.19035929999881773,None,340.77364410000155,340.8719692666675,341.18730340000184,341.1661666,341.1666516000005,341.18730340000184,341.18730340000184,341.18730340000184,341.67254110000067,,1,[0.4848578999990423],[0.48487769999701413],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.4,1000.0,exp,140,8,11,space,0.061882199999672594,None,,1,[0.16870879999987665],[0.1687171000012313],11,8,140,7,341.6888263000001,,341.6727874999997,341.6888263000001,342.67194179999933,342.67194179999933,342.6883129000016,342.7391208000008,space,0.061882199999672594,None,342.74003820000144,343.138423866669,343.4538547000011,343.43649110000115,343.4368625999996,343.4538547000011,343.4538547000011,343.4538547000011,343.62287800000195,,1,[0.16870879999987665],[0.1687171000012313],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.7,1000.0,exp,141,9,11,space,0.33934920000319835,None,,1,[0.6520014999987325],[0.6520098999972106],11,9,141,11,343.6382379000024,,343.623114500002,343.6382379000024,344.6389111999997,344.6389111999997,344.6389111999997,344.9882835000026,space,0.33934920000319835,None,344.9890822000016,345.68828686666916,346.0039348999999,345.98516270000255,345.98560329999964,346.0039348999999,346.0039348999999,346.0039348999999,346.65625250000085,,1,[0.6520014999987325],[0.6520098999972106],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.4,400.0,unexp,142,10,11,space,0.02450709999902756,None,,1,[0.24964779999936582],[0.24965739999970538],11,10,142,1,346.67071869999927,,346.6565068000018,346.67071869999927,347.67174929999965,347.67174929999965,347.67174929999965,347.7049122000026,space,0.02450709999902756,None,347.7054993999991,348.1058455666682,348.42121849999967,348.406586699999,348.40705940000043,348.42121849999967,348.42121849999967,348.42121849999967,348.67123490000085,,1,[0.24964779999936582],[0.24965739999970538],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.1,400.0,unexp,143,11,11,space,0.14658029999918654,None,,1,[0.40215100000204984],[0.4021600000014587],11,11,143,0,348.68784380000216,,348.67150709999987,348.68784380000216,349.67383340000015,349.67383340000015,349.6903891000002,349.82155630000125,space,0.14658029999918654,None,349.82230490000074,349.9224843666673,350.2530313000025,350.2260924000002,350.22648630000185,350.2530313000025,350.2530313000025,350.2530313000025,350.6555081000006,,1,[0.40215100000204984],[0.4021600000014587],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.7,1000.0,exp,144,0,12,space,0.135249399998429,None,,1,[0.23652210000000196],[0.23653049999848008],12,0,144,11,350.6709937000014,,350.6557575000006,350.6709937000014,351.6548901999995,351.6548901999995,351.6714979000026,351.80424180000045,space,0.135249399998429,None,351.80485150000095,352.503998766668,352.81916320000164,352.80015769999955,352.8005668000005,352.81916320000164,352.81916320000164,352.81916320000164,353.055983000002,,1,[0.23652210000000196],[0.23653049999848008],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.7,400.0,unexp,145,1,12,space,0.28418500000043423,None,,1,[0.15067999999882886],[0.15068830000018352],12,1,145,2,353.07156880000184,,353.0562190000019,353.07156880000184,354.07036920000246,354.07036920000246,354.08670490000077,354.37129220000134,space,0.28418500000043423,None,354.3721052000001,355.08680266666875,355.40301340000224,355.3846259999991,355.38503520000086,355.40301340000224,355.40301340000224,355.40301340000224,355.5539881000004,,1,[0.15067999999882886],[0.15068830000018352],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.1,1000.0,exp,146,2,12,space,0.3308209999995597,None,,1,[0.5344446999988577],[0.5344594999987748],12,2,146,6,355.57041000000027,,355.5542401999992,355.57041000000027,356.5540012999991,356.5540012999991,356.5701330000011,356.8882326000021,space,0.3308209999995597,None,356.8888282000007,357.0034366666662,357.3186120999999,357.305404499999,357.3057867999996,357.3186120999999,357.3186120999999,357.3186120999999,357.85352240000066,,1,[0.5344446999988577],[0.5344594999987748],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.1,400.0,unexp,147,3,12,space,0.19843519999994896,None,,1,[0.43486230000053183],[0.4348723000002792],12,3,147,0,357.8696884000019,,357.8537744000023,357.8696884000019,358.8541241999992,358.8541241999992,358.8705501000004,359.0545151000006,space,0.19843519999994896,None,359.05529340000066,359.15376736666826,359.46881589999975,359.4498206999997,359.4504815,359.46881589999975,359.46881589999975,359.46881589999975,359.9039975000014,,1,[0.43486230000053183],[0.4348723000002792],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.4,1000.0,exp,148,4,12,space,0.2178533999976935,None,,1,[0.1504678999990574],[0.1504800000002433],12,4,148,10,359.91968380000253,,359.90423759999976,359.91968380000253,360.9205226000013,360.9205226000013,360.9205226000013,361.1532776000022,space,0.2178533999976935,None,361.15397870000015,361.5546247666682,361.885535100002,361.85653900000034,361.85691080000106,361.885535100002,361.885535100002,361.885535100002,362.03642519999994,,1,[0.1504678999990574],[0.1504800000002433],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.7,1000.0,exp,149,5,12,space,0.12662310000087018,None,,1,[0.08435230000031879],[0.08436319999964326],12,5,149,8,362.0533523000013,,362.0366718000005,362.0533523000013,363.03625230000034,363.03625230000034,363.05357379999987,363.17034129999956,space,0.12662310000087018,None,363.17112330000236,363.86984356666676,364.18518830000176,364.1682956000004,364.1686879000008,364.18518830000176,364.18518830000176,364.18518830000176,364.26989830000093,,1,[0.08435230000031879],[0.08436319999964326],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.7,1000.0,exp,150,6,12,space,0.12073499999678461,None,,1,[0.10167440000077477],[0.10168270000212942],12,6,150,5,364.2859944000011,,364.2701581000001,364.2859944000011,365.26956079999945,365.26956079999945,365.2859075000015,365.4028461000016,space,0.12073499999678461,None,365.403581999999,366.1022238666667,366.4190877000001,366.4010292999992,366.4014133000019,366.4190877000001,366.4190877000001,366.4190877000001,366.5212008000017,,1,[0.10167440000077477],[0.10168270000212942],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.4,1000.0,exp,151,7,12,space,0.2330571999991662,None,,1,[0.2010755999981484],[0.20108649999747286],12,7,151,7,366.5365008000008,,366.521446499999,366.5365008000008,367.53545680000025,367.53545680000025,367.53545680000025,367.7698653000007,space,0.2330571999991662,None,367.7706459000001,368.17139296666596,368.4843925999994,368.4687440000016,368.4691324000014,368.4843925999994,368.4843925999994,368.4843925999994,368.68586340000184,,1,[0.2010755999981484],[0.20108649999747286],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.1,1000.0,exp,152,8,12,space,0.06627850000222679,None,,1,[0.43477440000060597],[0.43478789999790024],12,8,152,3,368.7022985000003,,368.6861444000024,368.7022985000003,369.6863728999997,369.6863728999997,369.7019712000001,369.770486100002,space,0.06627850000222679,None,369.7713791000024,369.8860884666685,370.20170040000085,370.1833876000019,370.1838061000017,370.20170040000085,370.20170040000085,370.20170040000085,370.6368442999992,,1,[0.43477440000060597],[0.43478789999790024],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.4,400.0,unexp,153,9,12,space,0.18272829999841633,None,,1,[0.4831225000016275],[0.4831348000006983],12,9,153,1,370.6522240000013,,370.6370816000017,370.6522240000013,371.6378388000012,371.6378388000012,371.65475779999906,371.8221295000003,space,0.18272829999841633,None,371.8228760999991,372.2349363666692,372.57006120000005,372.53745680000065,372.5378316000024,372.57006120000005,372.57006120000005,372.57006120000005,373.05351940000037,,1,[0.4831225000016275],[0.4831348000006983],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.1,1000.0,exp,154,10,12,space,3.3510894999999437,None,,1,[0.43332250000094064],[0.43333269999857293],12,10,154,9,373.0699827999997,,373.0537894000008,373.0699827999997,374.06963200000246,374.06963200000246,374.085188699999,377.4356700000026,space,3.3510894999999437,None,377.43648140000005,377.53504656666723,377.86766360000183,377.8362765999991,377.8366663000015,377.86766360000183,377.86766360000183,377.86766360000183,378.30145040000207,,1,[0.43332250000094064],[0.43333269999857293],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.4,1000.0,exp,155,11,12,space,0.665714199996728,None,,1,[0.13453490000028978],[0.13454319999800646],12,11,155,4,378.3178033000004,,378.30176220000067,378.3178033000004,379.30164010000226,379.30164010000226,379.31829199999993,379.96855720000167,space,0.665714199996728,None,379.9692009999999,380.36771326666735,380.6841573999991,380.66239029999997,380.66278779999993,380.6841573999991,380.6841573999991,380.6841573999991,380.81903450000027,,1,[0.13453490000028978],[0.13454319999800646],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
0.7,1000.0,exp,156,0,13,space,0.022808099998655962,None,,1,[0.10168109999722219],[0.1016920999973081],13,0,156,5,380.8349503999998,,380.81928379999954,380.8349503999998,381.83453360000203,381.83453360000203,381.83453360000203,381.86754909999945,space,0.022808099998655962,None,381.8681480000014,382.5680190666683,382.90022580000004,382.8694104999995,382.8699254999992,382.90022580000004,382.90022580000004,382.90022580000004,383.0022744000016,,1,[0.10168109999722219],[0.1016920999973081],PARTICIPANT_,001,2025-11-13_18h12.28.392,Intentional Binding_exp,,2025.1.1,60.83320811735984,2025-11-13 18h12.48.323899 +0530,
